source_text,level,link,name,metadata
"Donna and Bill had lunch together yesterday. Theyre both in the same Spanish class, so after class was over, they went out to eat at a restaurant. Donna ordered a big plate of french fries and Bill ordered a hamburger. They shared a milkshake. Bill helps Donna with her Spanish. Hes a very good student, and he learns new things very quickly. He likes helping Donna because shes a very nice person, and he hopes to go out with her more often. Donna needs to spend more time studying, but she works in the evenings and sometimes she doesnt have enough time to study. She doesnt always understand the teacher because the teacher speaks entirely in Spanish and sometimes he speaks too quickly.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/2 Donna and Bill had lunch together.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/134531327&auto_play=false&hide_related=false&visual=true', 'title': '2. Donna and Bill had lunch together yesterday'}"
"These are Lisas children. She has two daughters. Katie is eight and Cynthia is eleven. Both of Lisas children like to play in the snow, so Lisa took her children sledding today. Katie is sitting on a sled. Shes ready to go down the hill. Theres some room behind her on the sled, so her sister, Cynthia, will probably go down the hill with her. Later, theyll all go home and drink hot cocoa. They like to drink hot cocoa after being outside in the cold for a long time.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/3 These_are_Lisas_children.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/134538921&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '3. These are Lisa’s children.'}"
"A farm is a great place to work. There are many different jobs to do on a farm, and farmers spend most of their time outside in the spring, summer, and fall. Winter is nice also if you dont mind being outside when its cold.  Farms in the United States produce crops such as corn, wheat, soybeans, and cotton. Farms in California and Florida can grow crops all year round, so the orange juice you had for breakfast probably came from one of those states. Some farmers raise cows for the production of milk and cheese. Theyre called dairy farmers. Dairy farms are very popular in the states of Minnesota and Wisconsin. Farmers who grow apples and pears have large orchards. Theyre very busy in the fall months of September and October when the fruit ripens. You can go to an orchard in the fall and pick your own apples. By visiting an orchard, you can learn a little about what its like to work on a farm.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/4_a_farm.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/134837418&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '4. A farm is a great place to work.'}"
"Luke and Sandra are going to have a baby. Sandra is seven months pregnant, so they expect the baby will come in the middle of May. They are both excited and a little nervous about becoming parents for the first time. When the baby comes, Sandra is going to take a six-month leave of absence from her job. She wants to spend a lot of time with her new baby. After that, she will go back to work, and then Luke will stay home with the baby. Right now hes a student studying law, but hell be finished with law school by the end of this year. To prepare for the babys arrival, Sandras family and friends are having a baby shower for her. This is her first baby, so she needs a lot of things: a crib, a baby carrier, a high chair, baby clothes, baby bottles, and a lot of diapers.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/5_Luke_and_Sandra_and_a_baby.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/134857951&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '5. Luke and Sandra are going to have a baby'}"
"Matthew gets ready to go to work early every morning. After he wakes up, he makes himself some coffee, he reads the newspaper, shaves and showers, and he has breakfast. This morning Matthew is running late, so he only has enough time to shave before he leaves his apartment. Matthew turns on the water. The water from the faucet is cold, so he lets the water run for a minute before cupping his hands together and splashing water on his face. The warm water feels good on his skin, and it helps him wake up a little. He puts on the shaving cream and he begins to shave. Matthew is careful when he shaves because he doesnt want to cut himself. First he shaves under his nose, then he shaves from the right side of his face to the left side of his face. When hes finished shaving, Matthew rinses his face with water to get the shaving cream off. He dries his face off with a towel, gets dressed, and heads to work. Once he arrives at work, hell get some coffee from the coffee shop near his office.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/6_Matthew_gets_ready_to_go.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/134860172&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '6. Matthew gets ready to go to work.'}"
"Carolyn recently lost her husband. He died of cancer a year ago. His name was Brad. Now Carolyn lives by herself. She feels lonely without her husband, but her children still visit her on the weekends, and that makes her feel less lonely. Carolyn finds comfort in taking long walks in the forest. She and her husband used to go on long walks together, so when she takes a walk in the forest, it reminds her of her husband, and it brings back a lot of happy memories. Because she works as an artist, a walk in the forest also provides her with inspiration for her work. Carolyns oldest daughter is 34 years old. Her name is Kathleen, but everyone calls her ""Kathy."" Kathy works as a nurse at a hospital. Shes married and she has two small children. One is a three-year-old boy named Kevin, and the other is an eleven-month-old girl named Lisa. Kathy and her children come to visit Carolyn as often as possible. They call Carolyn ""Gramma."" Carolyns other daughter lives in New York. Her name is Samantha. Shes 26 years old, single, and she works as a waitress, but she hopes to find a job someday as an actress. Samantha comes home to visit her mother at least two or three times a year, usually during the holidays. Brad is the youngest of Carolyns three children. Hes named after his father. He also looks a little like his father. Hes 24 years old and hes going to finish law school in a few months. He hopes to get a job as a lawyer after he takes the bar exam. Brad wants to remain in the same town where his mother lives because hes very close to his mother, and he loves living in the town where he grew up. Brad is going to get married next year. He has a two-year-old son from a previous marriage. His sons name is Justin. Carolyn often takes care of her grandson, Justin, during the day while Brad attends law school.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/7_Carolyn_recently_lost_her_husband.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/135229569&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '7. Carolyn recently lost her husband.'}"
"Skyscrapers are very tall buildings. They are found in many large, American cities. Skyscrapers in New York City and Chicago reach more than a 1000 feet into the sky (304.8 meters), which is about the length of three football fields. These huge structures are appropriately named ""skyscrapers"" because they are so tall that they seem to touch, or ""scrape"" the sky and the clouds. On a clear day, you can see a skyscraper from several miles away. Early skyscrapers were built with iron, steel, and masonry; modern skyscrapers are built with steel, concrete, and a lot of glass. Skyscraper construction is popular in large cities nowadays because land is very valuable. The only direction for the development of a large building in a busy downtown is up. Skyscrapers help define a citys skyline, and they help preserve land for parks and public plazas. The Empire State Building (right photo) in New York has more than 100 floors. Its a very famous building. Tourists enjoy going to the observation deck near the top of the building. From there, they have a good view of the city. The Empire State Building was the tallest building in the city until the construction of the World Trade Center buildings in the 1970s. The tallest skyscraper in the United States is the Sears Tower (renamed the Willis Tower in 2009) in Chicago, Illinois. The tallest skyscraper in the world is in Dubai (the Burj Khalifa). It stands at 2,717 feet (828 meters), which is about the length of eight-and-a-half football fields. Other famous skyscrapers are Tapei 101 in Taipai, Taiwan, Petronas Towers in Kuala Lumpur, Malaysia, and the Jin Mao Tower in Shanghai, China.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/8_Skyscrapers.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/152783718&color=ff5500&auto_play=false&hide_related=false&show_artwork=true&show_comments=true&show_user=true&show_reposts=false', 'title': '8. Skyscrapers are very tall buildings.'}"
"Patty invited some friends over for dinner. She moved into her first apartment two months ago, so she decided to have some friends over to celebrate and show off her new place. She also started a new job not long ago. Some of the people that she invited over were from work. Patty didnt have all the ingredients for the dinner that she planned, so she made a list and then she went shopping at the local grocery store. She never used to go grocery shopping when she lived at home with her parents, but now she has to do everything for herself. She bought fresh tomatoes, basil, lettuce, broccoli, green peppers, red peppers, some pasta, salad dressing, some olives, and several pounds of chicken. She also bought a few bottles of wine and some beer. For her guests who dont drink alcohol, she bought some non-alcoholic drinks. For an appetizer, she made bruschetta. Bruschetta is an Italian recipe. To make it, you start with toasted pieces of French bread brushed with garlic and olive oil. The bread is then topped with a slice of tomato, fresh mozarella cheese, and basil. For the main course, Patty roasted some chicken and some potatoes. She also made a pasta salad because some of her guests were vegetarians and dont eat any kind of animal meat. There were 20 people at her party. It was hard to plan and prepare for such a large group, but everyone had a nice time and loved the food. Most of Pattys guests brought her a house-warming gift, some wine, or some flowers. One of her friends brought five apple pies, so after dinner they had the pie for dessert.  Pattys party was a great success!",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/9_Patty_invited_some_friends_to_dinner.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/152815592&color=ff5500&auto_play=false&hide_related=false&show_artwork=true&show_comments=true&show_user=true&show_reposts=false', 'title': '9. Patty invited some friends over for dinner.'}"
"Raccoons are very intelligent animals. Theyre good at finding food, and they adapt well to their environment. They know that when people put garbage outside of their homes, theres probably some tasty* food inside the garbage cans. In areas populated by both raccoons and people, its a good idea to have a trash can that has a strong lid* and doesnt tip over. These fury little creatures are very determined to feed themselves and their families. Raccoons are cute as babies. In fact, some people try to keep them as pets. But when they get older, they can become quite large and very destructive. Thats one reason why its not a good idea to keep a raccoon as a pet.  Raccoons are nocturnal animals. That means they are most active at night. The mother raccoon travels with her babies as they go out looking for food. Unfortunately, they sometimes walk onto highways where they are hit by cars and trucks. Its very common to see dead raccoons by the side of the road if you do a lot of traveling on highways in the United States.  abandoned: people were in a location, but then they left it. hollow: empty tasty: delicious lid: cover; top",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/10_Raccoons.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/157692437&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '10. Raccoons are common throughout North America.'}"
"This is Luke and Sandras baby. His name is Brandon. Hes eight months old. He has beautiful blue eyes and a big smile. Right now Brandon is up from his morning nap. He takes two naps during the day–one in the morning and one in the afternoon. When he wakes up from his nap, his mother or father checks his diaper to see if it needs to be changed. Then they give him something to drink. Brandon loves to play with his stuffed animals. The one that hes holding is a white bear. Its his favorite toy. He laughs and giggles when he squeezes the bear. It makes a squeaking sound.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/11_Luke_and_Sandras_baby.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/157749885&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '11. This is Luke and Sandra’s baby.'}"
"Its fun to drive a go-kart. All you need to do is to step on the gas and off you go. The steering wheel helps to maneuver the vehicle, and a foot brake helps to stop it. Its very easy to drive. Number 13 is Franks go-kart. He built it himself. He and other people whose hobby it is to build and race go-karts meet at this track on the weekends. Almost all of the people who compete do it for fun, but some members of the racing association he belongs to are serious about winning when they race. Gas-powered go-karts can reach speeds of up to 30 miles per hour. It might feel much faster than that when you ride in one because go-karts are low to the ground, and the ride is a little bumpy. Theres also no windshield. Its not at all like driving a car. Frank always wears a helmet on his head and other protection for his body when he competes. He wears long-sleeved shirts and long pants. He has never crashed, but he wants to be prepared in case he does.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/12_go_kart.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/158687885&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '12. It’s fun to drive a go-kart.'}"
"""Look! Theres a jukebox!"" said Donna. She got up from the restaurant table she was sitting at with her friends and went over to take a look at a large, old jukebox from the 1950s. Inside the wooden cabinet she could see a stack of 45 rpm vinyl records. Surrounding the front of the jukebox were orange and yellow lights. Donnas friend, Bill, suddenly became interested. ""Does it work?"" he asked. ""Well, theres only one way to find out."" said Donna. ""Do you have any change? It looks like it takes quarters."" Bill reached into his pocket for some change and pulled out a quarter. He put the coin into the slot that said, ""Quarters only."" They could hear it drop down into the machine. ""We get two songs for a quarter. Ill pick one and you can pick one. What do you want to hear? asked Bill. ""Is Elvis Presley on here?"" Donna looked through the list of songs and said, ""Elvis Presley. ‘Love Me Tender."" ""Okay,"" said Bill. ""And I want to hear ‘Satisfaction by the Rolling Stones."" Bill pushed the buttons for each song. They could hear some kind of movement inside the machine, and soon ""Love Me Tender"" was playing inside the restaurant. Everyone was happy with this choice.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/13_Look_Theres_a_jukebox.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/158688940&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '13. ""Look! There’s a jukebox!""'}"
"Stan lost his job. He used to work as a manager in an office, but his company let him go because business was down. Now he spends his days looking for work.  Stan receives unemployment benefits from the state where he lives. Hell receive money for up to one year. After that time, he can request an extension of his benefits, but he hopes to have a new job before then. At 61, hes not ready to retire. Hes not used to waking up late or not having anything to do during the day. Hes also not used to relying on the government for help. The whole situation is very frustrating. Stan really wants to find a new job, so he spends a lot of time looking online for employment. He goes to job fairs, and occasionally he goes on job interviews.  Stan has a lot of time on his hands, so he spends it riding his bike around town and in the country. Riding a bike helps to relieve some of the stress hes feeling from being unemployed. Fortunately, hes in good health and he has the support of his family. They will help him during this difficult time.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/14_Stan_lost_his_job.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/158689761&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '14. Stan lost his job.'}"
"The plum trees in my backyard are in full bloom. Against a blue sky and green grass, the white flowers are beautiful, but we have to enjoy this time while it lasts because the petals usually fall to the ground within a week of opening up.  Normally, these trees dont fully blossom until mid-to- late April, but spring came early this year. The bees are out today, and there are even a few butterflies hovering over the flowers.  These trees have a very soft fragrance. You have to press your nose up against the flowers to smell their sweet perfume. The large, ornamental plum tree nearby has a stronger scent, but it doesnt produce any fruit. These trees will bear fruit in the middle of summer. The skin of the fruit is a little tart, which contrasts with the firm, sweet orange flesh. Last year we didnt get any plums from these trees. Birds stole the ones that reached ripeness, and the others fell to the ground. It was a bad year for plums. I think it was because of the weather. This year we look forward to a good harvest and a lot of juicy fruit. For now, we can enjoy their beauty.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/15_a_plum_tree.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/159158448&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '15. The plum trees in my backyard are in full bloom.'}"
"Kids love to go swimming in the summer. When school gets out in early June, the local pool is a very popular place to be. Chad and Jeremy are brothers. Today theyre at the pool with their mother. The temperature is 95 degrees outside and its really humid, so this is a good day to be at the pool. Its very busy.  Everyone is splashing around in the water. Kids are jumping off the diving board, yelling, screaming, and having a good time. The lifeguards are carefully watching the children play and swim. They dont allow any kind of dangerous activity in the water. Chad is a good swimmer. Hes taking swimming lessons this summer. Hes a few years older than his brother, Jeremy. Chad watches his little brother in the pool to make sure hes okay, and sometimes he tries to show him how to swim. Chad likes being a big brother!",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/16_Going_swimming.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/247423466&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '16. Kids love to go swimming in the summer.'}"
"Toby is at the apple orchard with his kids. He has two daughters. Charlotte is nine, and Aaliyah is three. Its a beautiful Sunday in October, so they decided to drive out to the country and pick some apples at an orchard. It costs $5.00 per person to get in, and its $10 to fill a large bag of apples. Its a lot cheaper to buy apples at a store, but children love the experience of coming here. Toby figures its worth the expense. In addition to picking apples, there are games, hay rides, and a corn maze. All of these activities are included with the price of admission. Toby and his kids pick enough apples to fill two bags. The cost will be $20. Some of the apples are for making apple pie, but most of the apples are to be eaten raw.  Toby enjoys spending time with his children. Theyre only little once. Thats why he wants to be with them as often as possible. He also wants his kids to be healthy. Apples are a good source of nutrition, and you know what they say: An apple a day keeps the doctor away.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/17_Picking_apples.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/163037932%3Fsecret_token%3Ds-NlQiI&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '17. Toby is at the apple orchard with his kids.'}"
"Everything feels new and fresh with the arrival of spring. You can smell the change of season in the air. Soon after the snow melts, grass begins to grow again, and the trees and flowers begin to blossom. Its the start of the growing season. Among the first flowers to blossom are tulips. They can withstand the cool, early spring temperatures. Even a little snow fails to prevent tulips from growing. These beautiful flowers come in all kinds of colors: pink, yellow, white, purple, and red tulips pop up very quickly once the ground is warm and loose. The grass that reappears in spring is a bright green color. Its soft and spongy from spring rain. Birds search through the grass for worms and insects reawakened from a winters sleep. Both the dirt and the grass smell pungent and fertile at this time of the year. Trees produce flowers and leaves. The blossoming trees attract bees and other insects that hurry from one flower to another. They pollinate the trees and the flowers. Successful pollination produces fruit and seeds for the summer and the fall.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/18_Spring.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/159248987&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '18. Everything feels new and fresh with the arrival of spring.'}"
"Everyone loves the summer. The days are long, the weather is hot, and school is out. For most people, this season provides many opportunities to have fun, do interesting things, or just relax. Many people in the United States go somewhere on vacation during the summer. They travel across the country to visit famous places, or they stay closer to home and go camping or visit a beach on the ocean or on a lake. Americans travel by plane and by car. The highways are busy. Hotels and restaurants are busy too. For people who stay close to home, the beach is a popular destination. Its a place where kids and adults can go swimming, or they can just sit on the warm sand and soak up the sun. Children play in the sand while adults supervise activity in and out of the water. During an occasional heat wave, beaches and community swimming pools are crowded with people seeking relief from the heat. There are also many festivals and cultural activities to attend in the summer. At state and county fairs, farmers exhibit their animals. They also put on display the crops that they grow and the machinery that they use to grow the crops. Rides and amusements keep everyone laughing and having a good time. Almost every town and city has some kind of summer event where the public is invited. Some people just like to stick around the house in the summer and take it easy. They tend to their gardens and maintain their homes. They invite their friends over for backyard barbeques and stay up late at night while their children play games and look for fireflies. In June, fruit trees begin to show their potential for the summer and fall harvests. Cherries and plums are ready to pick by July and August. Apples arent ready until September or October. If you dont have a fruit tree in your backyard, you can visit your local farmers market and find locally grown fruit. Its cheaper than the fruit sold at the grocery store, and its usually organic. Summer seems to linger on longer than the other seasons; however, all summers come to an end eventually. The sun rises a little later each day and sets a little earlier. Families make preparations for a return to school after Labor Day, and before you know it, summer is over. Cooler temperatures, shorter daylight hours, and autumn air bring forth a new season.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/19_Summer.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/157690421&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '19. Everyone loves the summer.'}"
"On Friday, Eduardo and his girlfriend, Tina, had some friends over for a backyard barbeque.They expected at least ten people to show up. Eduardo made hamburgers, hot dogs, chicken wings, and grilled vegetables for his guests. He likes to use his grill and eat outside whenever the weather is nice. He even cooks outside during the winter. Tina helped Eduardo to prepare the food. First, they went to the grocery store to get the things that they needed: hamburger and hotdog buns, ground beef, hot dogs, chicken, cole slaw, zucchini, green and red peppers, potato chips, pop, wine, and beer. They also bought a gallon of chocolate ice cream. Eduardos friends from college came over some time after 4 p.m. Tina invited some of her friends from work. They arrived a little later. Everyone sat in the backyard and talked until the food was ready. After dinner was finished, Eduardo and Tina gave everyone a glass of champagne. Champagne at a backyard barbeque? That seemed odd–until they made their big announcement. They plan on getting married! What a surprise! The wedding wont be until next year because they have a lot of planning to do. Their friends laughed at the surprise announcement and someone made a toast, but it wasnt really that big of a surprise. Everyone knew that they would eventually get married. Congratulations and best of luck to Eduardo and Tina on their engagement!",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/20_Backyard_barbeque.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/159250052&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '20. Fire up the grill!'}"
"Fall is in the air. The nights are getting longer, the days are getting shorter, and its getting much cooler. The warm days of summer are over. Now we can enjoy the beauty of fall as the leaves change their colors. During the fall, the leaves on the trees turn from green to gold, yellow, orange, brown or red. These are fall colors. Some trees, such as spruce and pine trees, remain green throughout the year. To see so many different colors on all of the trees at one time is what makes the fall such a beautiful time of year. As it gets closer to winter, the leaves fall off of the trees until finally the trees are bare. Are they dead? No, theyre still very much alive. The trees are just going to sleep for the winter. The leaves will return in the spring as the weather gets warmer and the days get longer.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/21_Fall_is_in_the_air.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/162679830&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '21. Fall is in the air.'}"
"Wally worked on his house last weekend. He needed to replace an old deck that hung over the back of the house. The wood on the deck was beginning to rot. When wood begins to rot, its time to replace it. Wally figured it was a two-man job, so he called his brother, Steve, and asked him to lend a hand. Wally has almost all of the tools necessary for a project like this one. He owns hand tools and power tools. A good hammer and a cordless drill are especially helpful to have. He used the hammer to pound in nails and the cordless drill was used for the screws. Steve brought over his circular saw because Wally had only a hand saw to cut the pieces of lumber. With Steves help, they got the job done quickly. They removed the old pieces of wood that were rotting and replaced them with new lumber. They also sealed the wood to prevent it from rotting in the first place. Afterwards, they tested the deck by sitting on it to make sure it was strong enough to hold a group of people. They also double-checked all the work they did before calling a building inspector. The inspectors job is to make sure that construction work is properly done. Next week, Wally will go over to Steves house to help him pour concrete for a patio and a walkway. They enjoy working together. Not only does it make a job go faster, they learn from each other, and they enjoy each others company.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/22_Wally_worked_on_his_house.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/162835485&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '22. Wally worked on his house last weekend.'}"
"I used to drive to work every day. The commute took almost 35 minutes each way, so the total time in the car amounted to over an hour daily. It never used to bother me until I started to think about how much time and money I spent in travel expenses. Driving to work was also a daily, nerve-wracking experience. Traffic congestion and construction delays would create unsafe driving conditions. It was also frustrating to drive during rush hour. Heavy traffic in the morning forced me to leave early so that I would not be late for work. Then, on days when it snowed or when there was ice on the highways, I was concerned about losing control of my car and crashing into another vehicle or driving off of the road completely. So when I changed jobs and found something closer to home, I was happy to learn that I had good alternatives to driving: I could ride my bike to work, I could take the bus, or I could walk. Now I try to ride my bike or take the bus whenever its possible. I also like to walk. It doesnt matter if it takes an hour to walk to work. An hour of walking counts as an hour of exercise. In this way, I can kill two birds with one stone.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/23_I_used_to_drive_to_work.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/162849657&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '23. I used to drive to work every day.'}"
,A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/24_Winter_is_a_long_season.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/163000656&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '24. Winter is a long season in Minnesota.'}"
,A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/25_Finding_a_new_job.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/141907823&color=ff5500&auto_play=false&hide_related=false&show_artwork=true', 'title': '25. Finding a new job is not an easy thing to do.'}"
,A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/26_Isabella_and_Brandon_went_to_the_beach.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/160680408&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '26. Isabella and Brandon went to the beach.'}"
"Americans drink a lot of coffee. They drink it in the morning, in the afternoon, and some even drink it at night. Every city, town, and neighborhood has a place where you can go to get coffee. Starbucks, Dunn Brothers, and Caribou are among the most popular coffee shops. Some fast food places like McDonalds or Burger King have it available too. There are also a lot of mom and pop coffee shops. These are small coffee shops that are owned by the people who work there. Coffee drinkers are very particular about how their coffee tastes, so they add things to it. Some people like cream, some people like milk, and some people put sugar into their coffee. People who take it black dont put in anything. I always drink coffee in the morning. Soon after I wake up, I head to the kitchen and go straight to the coffee maker. I always put in a little half and half. Two or three cups is all I need. If I dont have at least one cup of coffee in the morning, I get a headache later in the day. For me, coffee is an essential part of my morning. How about you? Do you like to drink coffee, or do you drink tea?",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/27_Americans_drink_a_lot_of_coffee.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/171928566&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '27. Americans drink a lot of coffee'}"
"Do you need to get a drivers license? Its important to get a drivers license if you live in the United Sates. Without a license, a person cant legally drive a car. A drivers license is also useful when cashing a check or whenever its necessary to show proof of identification. If you dont know how to drive and you need to get a license, these are the steps to take: however, laws vary from state to state. Keep in mind that each state might have slightly different requirements. First, go to your local library to see if there are any books, manuals, or DVDs that explain the rules of the road. Look for books and manuals that are from the state in which you live. Make sure the books you find contain up-to-date information about state rules and laws you need to know. Second, if English is your second language, you should learn how to identify the important parts of a car in English. Wheres the glove box? Whats under the hood? How many miles are on the odometer? Basic English vocabulary will help you pass your tests. Third, obtain a permit to drive. This is a temporary, state-issued piece of paper which you can get after passing a written test. A permit will allow you to drive a car when a licensed driver is in the car with you. Some states require learners to attend a drivers education course. Fourth, after you get your permit, find someone who can help you practice your driving–but you must have the permit first! After you have enough practice, you can take a road test. Fifth, take a road test. Go to the state facility that issues drivers licenses. You have to fill out an application, pay a fee, and then take a driving test while an inspector watches you drive. If you do well on the road test, you will get your drivers license. If you dont do well on the road test, you will have to take the test again at a later date. Be prepared. If you study for your tests and practice your driving, you will be able to get a drivers license.",A2,https://www.learnamericanenglishonline.com/Reading/Red_Level_Reading/28_a_license_to_drive.html,learnamericanenglishonline,"{'audio_link': 'https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/172452172&color=ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false', 'title': '28. Do you need to get a driver’s license ?'}"
